,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13
Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,8.0,8.0,9.0,10.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,16.0,16.0,17.0,17.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,22.0,25.0,28.0,35.0,52.0,69.0,83.0,86.0,108.0,129.0,177.0,214.0,226.0,250.0,278.0,468.0,491.0,519.0,527.0,541.0,573.0,617.0,648.0,744.0,790.0,835.0,897.0,904.0,955.0,982.0,1031.0,1078.0,1094.0,1106.0,1143.0,1186.0,1216.0,1274.0,1313.0,1371.0,1395.0,1438.0,1457.0,1513.0,1591.0,1672.0,1773.0,1829.0,1841.0,1850.0,1872.0,1883.0,1901.0,1903.0,1916.0,1942.0,1962.0,1976.0,2003.0,2013.0,2035.0,2065.0,2094.0,2120.0,2137.0,2150.0,2187.0,2203.0,2217.0,2238.0,2261.0,2277.0,2283.0,2305.0,2324.0,2337.0,2361.0,2382.0,2400.0,2410.0,2435.0,2468.0,2491.0,2501.0,2517.0,2553.0,2617.0,2664.0,2731.0,2762.0,2801.0,2831.0,2899.0,2913.0,2930.0,2966.0,2999.0,3044.0,3103.0,3120.0,3175.0,3252.0,3302.0,3369.0,3506.0,3567.0,3719.0,3793.0,3949.0,4164.0,4293.0,4446.0,4594.0,4680.0,4769.0,4898.0,5041.0,5157.0,5223.0,5366.0,5494.0,5572.0,5679.0,5785.0,5909.0,6079.0,6225.0,6370.0,6564.0,6660.0,6779.0,6912.0,7047.0,7225.0,7329.0,7469.0,7578.0,7667.0,7804.0,8003.0,8140.0,8281.0,8361.0,8486.0,8584.0,8667.0,8741.0,8834.0,8900.0,8990.0,9052.0,9173.0
Tajikistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,76.0,128.0,230.0,293.0,379.0,461.0,522.0,612.0,612.0,661.0,729.0,801.0,907.0,1118.0,1322.0,1524.0,1729.0,1936.0,2140.0,2350.0,2551.0,2738.0,2929.0,3100.0,3266.0,3424.0,3563.0,3686.0,3807.0,3930.0,4013.0,4100.0,4191.0,4289.0,4370.0,4453.0,4529.0,4609.0,4690.0,4763.0,4834.0,4902.0,4971.0,5035.0,5097.0,5160.0,5221.0,5279.0,5338.0,5399.0,5457.0,5513.0,5567.0,5630.0,5691.0,5747.0,5799.0,5849.0,5900.0,5900.0,6005.0,6058.0,6058.0,6159.0,6213.0,6262.0,6315.0,6364.0,6410.0,6457.0,6506.0,6552.0,6596.0,6643.0,6695.0,6741.0,6786.0,6834.0,6878.0,6921.0,6967.0,7015.0,7060.0,7104.0,7150.0,7192.0,7235.0,7276.0,7320.0,7366.0,7409.0,7451.0,7495.0,7538.0,7583.0,7625.0,7665.0,7706.0,7706.0,7745.0,7827.0,7871.0,7912.0,7950.0,7989.0,8029.0,8065.0,8099.0,8131.0,8166.0,8203.0,8241.0,8277.0,8311.0,8346.0,8379.0,8413.0,8449.0,8481.0,8516.0,8516.0,8583.0,8619.0,8654.0,8690.0,8724.0,8757.0,8792.0,8824.0,8860.0,8899.0,8939.0,8977.0,9014.0,9049.0
Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,16.0,18.0,21.0,21.0,21.0,21.0,24.0,30.0,34.0,44.0,44.0,46.0,49.0,57.0,57.0,80.0,80.0,108.0,108.0,109.0,120.0,156.0,166.0,167.0,172.0,176.0,176.0,211.0,238.0,276.0,276.0,276.0,335.0,335.0,367.0,397.0,397.0,504.0,620.0,661.0,661.0,802.0,863.0,1004.0,1104.0,1209.0,1320.0,1320.0,1432.0,1502.0,1567.0,1567.0,1728.0,1934.0,1934.0,2135.0,2238.0,2319.0,2431.0,2613.0,2655.0,2655.0,2655.0,2803.0,2902.0,2955.0,3101.0,3101.0,3101.0,3101.0,3247.0,3375.0,3463.0,3463.0,3463.0,3463.0,4033.0,4114.0,4229.0,4340.0,4428.0,4428.0,4428.0,4739.0,4849.0,4956.0,5087.0,5209.0,5209.0,5209.0,5394.0,5394.0,5513.0,5513.0,5620.0,5620.0,5620.0,5743.0,5743.0,5871.0,5871.0,5942.0,5942.0,5942.0,6026.0,6026.0,6121.0,6121.0,6315.0,6315.0,6315.0,6433.0,6433.0,6588.0,6588.0,6984.0,6984.0,6984.0,7189.0,7189.0,7352.0,7352.0,7352.0,7531.0,7531.0,7646.0,7646.0,7787.0,7787.0,7923.0,7923.0,7923.0,8006.0,8006.0,8077.0,8077.0,8225.0,8225.0,8225.0,8270.0,8270.0,8319.0,8319.0,8388.0,8388.0,8388.0,8409.0,8409.0,8468.0,8468.0,8505.0,8505.0,8505.0,8533.0,8533.0,8538.0,8538.0,8601.0,8601.0,8601.0,8608.0,8608.0,8621.0,8621.0,8643.0,8643.0,8643.0
Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,6.0,6.0,6.0,12.0,15.0,15.0,23.0,30.0,40.0,59.0,59.0,155.0,225.0,244.0,277.0,321.0,336.0,400.0,450.0,523.0,626.0,700.0,792.0,880.0,958.0,1041.0,1167.0,1240.0,1352.0,1418.0,1446.0,1518.0,1615.0,1882.0,1927.0,2176.0,2308.0,2487.0,2605.0,2769.0,2905.0,2974.0,3064.0,3161.0,3237.0,3369.0,3489.0,3681.0,3783.0,3868.0,4014.0,4129.0,4284.0,4395.0,4475.0,4576.0,4695.0,4740.0,4906.0,4995.0,5051.0,5176.0,5254.0,5327.0,5412.0,5573.0,5673.0,5738.0,5880.0,5962.0,5984.0,6003.0,6054.0,6145.0,6228.0,6286.0,6347.0,6380.0,6399.0,6443.0,6493.0,6537.0,6568.0,6579.0,6599.0,6628.0,6692.0,6743.0,6776.0,6826.0,6859.0,6885.0,6887.0,6911.0,6911.0,6941.0,6964.0,6981.0,7001.0,7025.0,7040.0,7064.0,7073.0,7087.0,7104.0,7108.0,7112.0,7117.0,7119.0,7133.0,7142.0,7143.0,7144.0,7155.0,7167.0,7172.0,7191.0,7198.0,7198.0,7209.0,7214.0,7236.0,7241.0,7242.0,7248.0,7253.0,7257.0,7262.0,7265.0,7273.0,7279.0,7291.0,7294.0,7295.0,7301.0,7296.0,7293.0,7301.0,7318.0,7335.0,7340.0,7351.0,7362.0,7372.0,7380.0,7388.0,7393.0,7398.0,7404.0,7414.0,7423.0,7432.0,7443.0,7453.0,7466.0,7483.0,7512.0,7532.0,7554.0,7568.0,7584.0,7601.0,7623.0,7642.0,7683.0,7700.0,7720.0,7731.0,7752.0,7776.0,7805.0,7842.0,7871.0,7906.0,7920.0,7938.0,7981.0,8002.0,8019.0,8042.0,8049.0,8077.0,8086.0,8142.0,8161.0,8200.0,8225.0,8261.0,8291.0,8327.0,8337.0,8430.0,8469.0,8512.0,8557.0,8580.0
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,7.0,8.0,8.0,8.0,8.0,15.0,15.0,15.0,16.0,16.0,18.0,20.0,21.0,24.0,25.0,27.0,30.0,31.0,33.0,33.0,40.0,40.0,41.0,41.0,43.0,44.0,47.0,57.0,57.0,62.0,72.0,72.0,72.0,74.0,76.0,76.0,76.0,81.0,85.0,85.0,88.0,100.0,101.0,101.0,129.0,146.0,151.0,182.0,209.0,209.0,234.0,273.0,310.0,358.0,456.0,533.0,533.0,596.0,734.0,812.0,865.0,865.0,958.0,1174.0,1320.0,1320.0,1584.0,1865.0,2124.0,2226.0,2226.0,2507.0,2640.0,2740.0,3072.0,3334.0,3538.0,3662.0,3796.0,3941.0,3941.0,4165.0,4165.0,4441.0,4547.0,4688.0,4916.0,4980.0,5077.0,5077.0,5211.0,5324.0,5429.0,5543.0,5722.0,5777.0,5777.0,5933.0,5975.0,6040.0,6101.0,6230.0,6294.0,6333.0,6371.0,6432.0,6486.0,6486.0,6617.0,6690.0,6727.0,6727.0,6727.0,6831.0,6948.0,6975.0,7053.0,7053.0,7053.0,7100.0,7167.0,7197.0,7260.0,7297.0,7315.0,7340.0,7340.0,7378.0,7412.0,7424.0,7468.0,7468.0,7511.0,7511.0,7544.0,7582.0,7599.0,7611.0,7634.0,7634.0,7649.0,7743.0,7781.0,7810.0,7831.0,7879.0,7897.0,7921.0,7949.0,7997.0,8016.0,8050.0,8082.0,8110.0,8112.0,8122.0,8151.0,8161.0,8174.0,8209.0,8224.0,8230.0,8258.0,8301.0,8326.0,8336.0,8360.0,8376.0,8376.0,8384.0,8429.0,8457.0,8478.0,8493.0
Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,11.0,11.0,11.0,13.0,14.0,14.0,17.0,17.0,23.0,23.0,24.0,25.0,25.0,25.0,28.0,28.0,28.0,29.0,31.0,31.0,32.0,32.0,32.0,40.0,40.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,35.0,36.0,36.0,36.0,37.0,37.0,42.0,42.0,44.0,46.0,46.0,48.0,51.0,51.0,56.0,56.0,56.0,56.0,132.0,149.0,149.0,174.0,178.0,203.0,206.0,222.0,237.0,265.0,279.0,282.0,287.0,314.0,320.0,332.0,343.0,356.0,383.0,387.0,391.0,401.0,463.0,479.0,479.0,489.0,512.0,525.0,530.0,551.0,561.0,567.0,567.0,574.0,591.0,605.0,617.0,625.0,698.0,716.0,734.0,787.0,885.0,885.0,942.0,982.0,985.0,1034.0,1064.0,1089.0,1362.0,1420.0,1478.0,1611.0,1713.0,1820.0,2034.0,2124.0,2296.0,2434.0,2512.0,2704.0,2817.0,2879.0,3092.0,3169.0,3659.0,3921.0,4075.0,4221.0,4221.0,4339.0,4451.0,4575.0,4649.0,4748.0,4818.0,4893.0,4990.0,5072.0,5176.0,5261.0,5308.0,5378.0,5643.0,5745.0,5815.0,5893.0,5930.0,6070.0,6196.0,6251.0,6292.0,6388.0,6406.0,6412.0,6497.0,6559.0,6638.0,6678.0,6837.0,6837.0,6837.0,7298.0,7388.0,7429.0,7453.0,7479.0,7508.0,7526.0
Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,15.0,20.0,29.0,40.0,62.0,81.0,131.0,141.0,173.0,200.0,227.0,237.0,262.0,268.0,292.0,346.0,423.0,483.0,530.0,588.0,668.0,745.0,784.0,883.0,947.0,1049.0,1104.0,1162.0,1283.0,1439.0,1572.0,1682.0,1783.0,1887.0,2057.0,2223.0,2424.0,2621.0,2813.0,2984.0,3121.0,3292.0,3519.0,3739.0,3907.0,4025.0,4149.0,4237.0,4363.0,4472.0,4606.0,4705.0,4827.0,4879.0,4948.0,5024.0,5087.0,5126.0,5203.0,5275.0,5355.0,5446.0,5518.0,5564.0,5659.0,5710.0,5813.0,5873.0,5923.0,5985.0,6027.0,6067.0,6116.0,6151.0,6171.0,6208.0,6249.0,6273.0,6295.0,6310.0,6319.0,6323.0,6382.0,6418.0,6444.0,6444.0,6498.0,6510.0,6523.0,6555.0,6598.0,6622.0,6653.0,6676.0,6693.0,6701.0,6762.0,6789.0,6829.0,6848.0,6885.0,6894.0,6905.0,6928.0,6960.0,6977.0,6993.0,7012.0,7012.0,7016.0,7048.0,7075.0,7089.0,7106.0,7126.0,7134.0,7142.0,7165.0,7165.0,7191.0,7222.0,7266.0,7274.0,7276.0
Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,7.0,19.0,34.0,51.0,59.0,77.0,140.0,203.0,335.0,484.0,670.0,798.0,875.0,1099.0,1333.0,1453.0,1605.0,1831.0,1950.0,1988.0,2178.0,2319.0,2487.0,2612.0,2729.0,2804.0,2843.0,2970.0,3034.0,3115.0,3223.0,3270.0,3281.0,3292.0,3307.0,3373.0,3444.0,3480.0,3537.0,3550.0,3558.0,3618.0,3654.0,3665.0,3695.0,3711.0,3723.0,3729.0,3741.0,3769.0,3784.0,3802.0,3812.0,3824.0,3828.0,3840.0,3851.0,3859.0,3871.0,3877.0,3886.0,3888.0,3894.0,3904.0,3915.0,3923.0,3930.0,3945.0,3947.0,3958.0,3971.0,3980.0,3981.0,3990.0,3992.0,3993.0,3995.0,4001.0,4008.0,4012.0,4016.0,4018.0,4019.0,4020.0,4024.0,4027.0,4032.0,4035.0,4039.0,4040.0,4046.0,4049.0,4052.0,4055.0,4063.0,4070.0,4072.0,4075.0,4085.0,4091.0,4099.0,4105.0,4120.0,4121.0,4133.0,4140.0,4151.0,4173.0,4217.0,4242.0,4256.0,4299.0,4345.0,4395.0,4447.0,4476.0,4522.0,4542.0,4603.0,4650.0,4719.0,4777.0,4842.0,4925.0,4956.0,5056.0,5122.0,5285.0,5409.0,5483.0,5605.0,5639.0,5725.0,5854.0,5952.0,6056.0,6189.0,6272.0,6321.0,6375.0,6533.0,6616.0,6695.0,6793.0,6855.0,6864.0,6917.0,7007.0,7073.0,7113.0,7169.0,7205.0,7216.0,7242.0,7300.0,7368.0,7405.0,7439.0,7458.0,7469.0,7499.0,7566.0,7637.0,7704.0,7762.0,7775.0,7794.0,7838.0,7928.0,7928.0,6580.0,6625.0,6625.0,6625.0,6625.0,6745.0,6811.0,6854.0,6896.0,6950.0,6960.0,6974.0,7023.0,7088.0,7088.0,7159.0,7159.0
Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,14.0,14.0,21.0,27.0,47.0,52.0,69.0,82.0,84.0,85.0,91.0,109.0,123.0,144.0,174.0,201.0,214.0,233.0,241.0,248.0,252.0,255.0,263.0,272.0,274.0,283.0,288.0,303.0,303.0,307.0,308.0,312.0,313.0,315.0,316.0,319.0,320.0,321.0,321.0,321.0,322.0,322.0,322.0,322.0,322.0,323.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,325.0,326.0,326.0,333.0,337.0,355.0,359.0,362.0,367.0,378.0,389.0,414.0,439.0,469.0,481.0,501.0,548.0,576.0,616.0,663.0,720.0,781.0,841.0,907.0,960.0,1019.0,1019.0,1164.0,1221.0,1287.0,1287.0,1287.0,1287.0,1965.0,2072.0,2188.0,2188.0,2381.0,2472.0,2569.0,2665.0,2747.0,2799.0,2893.0,2949.0,3016.0,3016.0,3073.0,3198.0,3258.0,3301.0,3361.0,3411.0,3480.0,3549.0,3588.0,3618.0,3696.0,3748.0,3813.0,3857.0,3930.0,3960.0,4035.0,4085.0,4132.0,4174.0,4229.0,4277.0,4313.0,4343.0,4378.0,4444.0,4499.0,4558.0,4663.0,4727.0,4790.0,4835.0,4917.0,5019.0,5165.0,5275.0,5422.0,5553.0,5659.0,5875.0,6094.0,6222.0,6385.0,6530.0,6712.0
Tunisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,7.0,7.0,16.0,18.0,18.0,20.0,24.0,29.0,39.0,54.0,60.0,75.0,89.0,114.0,173.0,197.0,227.0,278.0,312.0,312.0,394.0,423.0,455.0,495.0,553.0,574.0,596.0,623.0,628.0,643.0,671.0,685.0,707.0,726.0,747.0,780.0,822.0,864.0,864.0,879.0,884.0,884.0,909.0,918.0,922.0,939.0,949.0,967.0,975.0,980.0,994.0,998.0,1009.0,1013.0,1018.0,1022.0,1025.0,1026.0,1030.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1035.0,1037.0,1037.0,1043.0,1044.0,1045.0,1046.0,1048.0,1048.0,1051.0,1051.0,1051.0,1051.0,1068.0,1071.0,1076.0,1077.0,1084.0,1086.0,1087.0,1087.0,1087.0,1087.0,1087.0,1087.0,1087.0,1087.0,1087.0,1093.0,1094.0,1096.0,1110.0,1125.0,1128.0,1132.0,1146.0,1156.0,1157.0,1159.0,1159.0,1160.0,1162.0,1164.0,1168.0,1169.0,1172.0,1174.0,1175.0,1178.0,1181.0,1186.0,1188.0,1199.0,1205.0,1221.0,1231.0,1240.0,1245.0,1263.0,1302.0,1306.0,1319.0,1327.0,1336.0,1348.0,1374.0,1381.0,1389.0,1394.0,1406.0,1425.0,1443.0,1452.0,1455.0,1468.0,1488.0,1514.0,1535.0,1552.0,1561.0,1565.0,1584.0,1601.0,1642.0,1656.0,1678.0,1697.0,1717.0,1738.0,1780.0,1847.0,1903.0,2023.0,2107.0,2185.0,2314.0,2427.0,2543.0,2607.0,2738.0,2818.0,2893.0,3069.0,3206.0,3323.0,3461.0,3572.0,3685.0,3803.0,3963.0,4196.0,4394.0,4542.0,4776.0,5041.0,5124.0,5417.0,5417.0,5882.0,6259.0,6635.0,6635.0
Malawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,5.0,8.0,8.0,8.0,9.0,12.0,13.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,18.0,23.0,33.0,33.0,33.0,34.0,36.0,36.0,36.0,37.0,37.0,38.0,39.0,41.0,41.0,43.0,43.0,43.0,56.0,56.0,57.0,57.0,63.0,63.0,63.0,65.0,70.0,70.0,70.0,71.0,72.0,82.0,82.0,83.0,101.0,101.0,101.0,203.0,273.0,279.0,284.0,336.0,358.0,369.0,393.0,409.0,409.0,438.0,443.0,455.0,455.0,481.0,481.0,529.0,547.0,555.0,564.0,572.0,592.0,620.0,620.0,730.0,749.0,803.0,941.0,960.0,1005.0,1038.0,1146.0,1152.0,1224.0,1265.0,1342.0,1498.0,1613.0,1613.0,1742.0,1818.0,1864.0,1942.0,2069.0,2261.0,2364.0,2430.0,2497.0,2614.0,2712.0,2805.0,2810.0,2907.0,2992.0,3045.0,3302.0,3302.0,3453.0,3453.0,3640.0,3664.0,3709.0,3738.0,3858.0,4078.0,4186.0,4231.0,4272.0,4361.0,4426.0,4491.0,4575.0,4624.0,4658.0,4674.0,4714.0,4752.0,4912.0,4988.0,5026.0,5072.0,5125.0,5193.0,5240.0,5282.0,5322.0,5382.0,5414.0,5419.0,5423.0,5474.0,5496.0,5523.0,5528.0,5536.0,5566.0,5576.0,5579.0,5593.0,5608.0,5611.0,5614.0,5621.0,5630.0,5653.0,5655.0,5669.0,5678.0,5690.0
